kelurahan,nama_jalan,latitude,longitude,ave_njb
PONDOK PINANG,JL PINANG MERAH III,-6.2730218,106.7769384,26343000.0
PONDOK PINANG,JL PINANG MERAH VII,-6.2737235,106.7764939,26343000.0
PONDOK PINANG,JL PINANG MERAH VIII,-6.2745119,106.7775211,26343000.0
PONDOK PINANG,JL PINANG NIKEL,-6.2711497,106.7768429,26343000.0
PONDOK PINANG,JL PINANG NIKEL II,-6.2707456,106.7776609,26343000.0
PONDOK PINANG,JL PINANG NIKEL III,-6.2707456,106.7776609,26343000.0
PONDOK PINANG,JL PINANG NIKEL IV,-6.2707333,106.7772464,26343000.0
PONDOK PINANG,JL PINANG PERAK,-6.2654119,106.77951,26343000.0
PONDOK PINANG,JL PINANG PERAK II,-6.2659098,106.7778075,27783000.0
PONDOK PINANG,JL PINANG PERAK II.,-6.2659098,106.7778075,26343000.0
PONDOK PINANG,JL PINANG PERAK III,-6.2663339,106.7777669,26343000.0
PONDOK PINANG,JL PINANG PERAK IV,-6.266775,106.7786041,26343000.0
PONDOK PINANG,JL PINANG PERAK IX,-6.2688368,106.7779194,26343000.0
PONDOK PINANG,JL PINANG PERAK VI,-6.2676349,106.7780593,26343000.0
PONDOK PINANG,JL PINANG PERAK VII,-6.2679966,106.7772642,26343000.0
PONDOK PINANG,JL PINANG PERAK VIII,-6.2684253,106.77796,26343000.0
PONDOK PINANG,JL PINANG SUASA,-6.262428,106.7792476,26343000.0
PONDOK PINANG,JL PINANG SUASA III,-6.262428,106.7792476,16053000.0
PONDOK PINANG,JL PINANG SUASA IV,-6.2629664,106.7801192,26343000.0
PONDOK PINANG,JL PINANG TIMUR,-6.2629584,106.7779198,16053000.0
PONDOK PINANG,JL PONDOK HIJAU,-6.2781639,106.7747795,29223000.0
PONDOK PINANG,JL PONDOK HIJAU II,-6.2781639,106.7747795,29223000.0
PONDOK PINANG,JL PONDOK HIJAU IV,-6.2789683,106.774569,29223000.0
PONDOK PINANG,JL PONDOK HIJAU VI,-6.2793978,106.7740725,29223000.0
PONDOK PINANG,JL PONDOK HIJAU VII,-6.2798791,106.7740591,29223000.0
PONDOK PINANG,JL PONDOK PINANG,-6.2664634,106.7723204,10142666.666666666
PONDOK PINANG,JL PONDOK PINANG 2,-6.2664634,106.7723204,5763000.0
PONDOK PINANG,JL PONDOK PINANG 3,-6.2664634,106.7723204,5763000.0
PONDOK PINANG,JL PONDOK PINANG 7,-6.2664634,106.7723204,5763000.0
PONDOK PINANG,JL PONDOK PINANG II,-6.2643578,106.7751903,11504000.0
PONDOK PINANG,JL PONDOK PINANG III,-6.2655575,106.7776097,8599000.0
PONDOK PINANG,JL PONDOK PINANG IV,-6.2667656,106.7768466,5625000.0
PONDOK PINANG,JL PONDOK PINANG RAYA,-6.2867907,106.7711849,11720000.0
PONDOK PINANG,JL PONDOK PINANG TIMUR,-6.2629584,106.7779198,18192142.85714286
PONDOK PINANG,JL PONDOK PINANG V,-6.2664634,106.7723204,8004200.0
PONDOK PINANG,JL PONDOK PINANG VI,-6.2687566,106.7751117,9085571.42857143
PONDOK PINANG,JL PONDOK PINANG VII,-6.2696279,106.7758368,5763000.0
PONDOK PINANG,JL PONDOK SETIA,-6.2750712,106.7739323,5763000.0
PONDOK PINANG,JL PONDOK TIMUR,-6.2629584,106.7779198,5763000.0
PONDOK PINANG,JL PUPAN,-6.2827551,106.7704843,11937000.0
PONDOK PINANG,JL R.A KARTINI,-6.2908784,106.7829307,36705000.0
PONDOK PINANG,JL RAHARJA,-6.2794929,106.7723301,10718333.333333334
PONDOK PINANG,JL RAYA CIPUTAT,-6.2606279,106.7763902,21104000.0
PONDOK PINANG,JL RAYA PASAR JUMAT,-6.2887919,106.777495,33445000.0
PONDOK PINANG,JL SAIMAN,-6.2614855,106.7741336,5763000.0
PONDOK PINANG,JL SAPTA TARUNA,-6.2883103,106.7748938,6195000.0
PONDOK PINANG,JL SAPTA TARUNA BUNTU,-6.288845,106.7747039,6195000.0
PONDOK PINANG,JL SAPTA TARUNA II,-6.2873093,106.773703,6195000.0
PONDOK PINANG,JL SAPTA TARUNA III,-6.2857125,106.7737734,6195000.0
PONDOK PINANG,JL SAPTA TARUNA IV,-6.2861777,106.7738168,6195000.0
PONDOK PINANG,JL SAPTA TARUNA RAYA,-6.287846,106.7743032,6195000.0
PONDOK PINANG,JL SEKOLAH DUTA,-6.2816871,106.7845046,29223000.0
PONDOK PINANG,JL SEKOLAH DUTA II,-6.2852284,106.7840437,29223000.0
PONDOK PINANG,JL SEKOLAH DUTA III,-6.2830995,106.7846313,29223000.0
PONDOK PINANG,JL SEKOLAH DUTA IV,-6.2823972,106.7844042,29223000.0
PONDOK PINANG,JL SEKOLAH DUTA RAYA,-6.2816871,106.7845046,29223000.0
PONDOK PINANG,JL SEKOLAH DUTA VI,-6.2822667,106.7830288,29223000.0
PONDOK PINANG,JL SEKOLAH KENCANA,-6.2760699,106.7850946,29223000.0
PONDOK PINANG,JL SEKOLAH KENCANA II,-6.2798502,106.7853025,29223000.0
PONDOK PINANG,JL SEKOLAH KENCANA III,-6.2811063,106.7861954,29223000.0
PONDOK PINANG,JL SEKOLAH KENCANA IV,-6.2760699,106.7850946,31167000.0
PONDOK PINANG,JL SMP,-6.2704016,106.7732282,5223000.0
PONDOK PINANG,JL SUBUR,-6.2755174,106.7714356,7427666.666666667
PONDOK PINANG,JL SUHODO,-6.2884128,106.7734651,6195000.0
PONDOK PINANG,JL SULTAN ISKANDAR MUDA,-6.2634712,106.7835643,40125000.0
PONDOK PINANG,JL SUSILO,-6.2878372,106.7724096,6195000.0
PONDOK PINANG,JL TAMAN DUTA,-6.2820863,106.7817227,29223000.0
PONDOK PINANG,JL TAMAN KENCANA INDAH,-6.2814114,106.7856544,29223000.0
PONDOK PINANG,JL TAMAN KENCANA PERMAI,-6.2762065,106.783701,29223000.0
PONDOK PINANG,JL TAMAN KENCANA PERMAI III,-6.2762065,106.783701,29223000.0
PONDOK PINANG,JL TAMAN METRO ALAM,-6.2738631,106.7806499,29223000.0
PONDOK PINANG,JL TAMAN PINANG NIKEL,-6.2720805,106.777739,26343000.0
PONDOK PINANG,JL TANAH ARA,-6.2719715,106.7737697,8463400.0
PONDOK PINANG,JL TEROGONG KECIL,-6.2830376,106.7874314,29223000.0
PONDOK PINANG,JL VILLA HIJAU,-6.2811075,106.7728763,29223000.0
PONDOK PINANG,JL.PONDOK PINANG VI,-6.2687566,106.7751117,5763000.0
PONDOK PINANG,JL.PUPAN,-6.2827551,106.7704843,5625000.0
PONDOK PINANG,KAMPUNG BARU,-6.2745982,106.7702537,5223000.0
PONDOK PINANG,KARTIKA ALAM II,-6.2675811,106.7801221,29223000.0
PONDOK PINANG,KARTIKA PINANG,-6.2637995,106.7834538,29223000.0
PONDOK PINANG,KARTIKA UTAMA,-6.2637995,106.7834538,29223000.0
PONDOK PINANG,KARTIKA UTAMA V,-6.2637995,106.7834538,29223000.0
PONDOK PINANG,KENCANA INDAH I,-6.277922,106.7868904,29223000.0
PONDOK PINANG,KENCANA PERMAI IV,-6.2767654,106.7839957,29223000.0
PONDOK PINANG,KP BARU,-6.2745982,106.7702537,5223000.0
PONDOK PINANG,KP PONDOK PINANG,5.34549,100.235227,5763000.0
PONDOK PINANG,KP RW 03,-6.270737049999999,106.78484451091174,15783000.0
PONDOK PINANG,KP RW 07,-6.2837599,106.77272163951545,33445000.0
PONDOK PINANG,KP RW 12,-6.271968749999999,106.77329874513092,5223000.0
PONDOK PINANG,METRO ALAM V,-6.2710127,106.7803751,29223000.0
PONDOK PINANG,METRO ALAM X,-6.2741002,106.7816256,29223000.0
PONDOK PINANG,MURNI,-6.2855831,106.7721718,5223000.0
PONDOK PINANG,NIAGA HIJAU I,-6.281754,106.7733204,29223000.0
PONDOK PINANG,"NURISAN,H",-6.2683281,106.7744264,5763000.0
PONDOK PINANG,PINANG EMAS,-6.26296065,106.77816857825687,26343000.0
PONDOK PINANG,PINANG EMAS I,-6.2638557,106.7793127,26343000.0
PONDOK PINANG,PINANG EMAS VII,-6.263622,106.7784772,26343000.0
PONDOK PINANG,PINANG II,-6.2659098,106.7778075,5763000.0
PONDOK PINANG,PINANG KUNINGAN I,-6.2630079,106.7774041,26343000.0
PONDOK PINANG,PINANG KUNINGAN IX,-6.26395,106.7775036,26343000.0
PONDOK PINANG,PINANG NIKEL,-6.2711497,106.7768429,26343000.0
PONDOK PINANG,PINANG PERAK III,-6.2663339,106.7777669,26343000.0
PONDOK PINANG,PINANG PERAK IV,-6.266775,106.7786041,26343000.0
PONDOK PINANG,PINANG PERAK IX,-6.2688368,106.7779194,26343000.0
PONDOK PINANG,PINANG PERAK V,-6.2672059,106.7783776,26343000.0
PONDOK PINANG,PINANG SUASA V,-6.263294,106.7797106,26343000.0
PONDOK PINANG,PONDOK HIJAU II,-6.2781639,106.7747795,29223000.0
PONDOK PINANG,PONDOK INDAH RESIDENCE,-6.264758,106.7804468,29223000.0
PONDOK PINANG,PONDOK PINANG,-6.2821368,106.7720819,8633500.0
PONDOK PINANG,PONDOK PINANG III,-6.2655575,106.7776097,5763000.0
PONDOK PINANG,PONDOK PINANG RAYA,-6.2867907,106.7711849,6195000.0
PONDOK PINANG,PONDOK PINANG TIMUR,-6.2629584,106.7779198,5763000.0
PONDOK PINANG,PONDOK PINANG V,-6.2679137,106.7759501,5625000.0
PONDOK PINANG,PONDOK PINANG VI,-6.2687566,106.7751117,5763000.0
PONDOK PINANG,PONDOK PINANG VII,-6.2696279,106.7758368,11504000.0
PONDOK PINANG,PUPAN,-6.2827551,106.7704843,5625000.0
PONDOK PINANG,SAIMAN,-6.2614855,106.7741336,5763000.0
PONDOK PINANG,SD III,-6.27922375,106.76919486627337,5625000.0
PONDOK PINANG,SEKOLAH DUTA RAYA,-6.2816871,106.7845046,29223000.0
PONDOK PINANG,SEKOLAH KENCANA IV,-6.2760699,106.7850946,29223000.0
PONDOK PINANG,SULTAN ISKANDAR MUDA,-6.2634712,106.7835643,40125000.0
PONDOK PINANG,TANAH ARA,-6.2719715,106.7737697,5493000.0
PONDOK PINANG,TB SIMATUPANG,-6.29049955,106.78324583073862,27763000.0
PONDOK RANGGON,ASRI,-6.3543476,106.902445,3375000.0
PONDOK RANGGON,ASRI I,-6.3543476,106.902445,2013000.0
PONDOK RANGGON,BAMBU KUNING II,-6.3517458,106.9068371,2176000.0
PONDOK RANGGON,BERINGIN,-6.3477846,106.915437,2176000.0
PONDOK RANGGON,BUNUT,-6.354191,106.9131792,2640000.0
PONDOK RANGGON,CILANGKAP,-6.3469542,106.905667,3745000.0
PONDOK RANGGON,GG ASRI,-6.3543476,106.902445,3375000.0
PONDOK RANGGON,GG BAMBU KUNING,-6.3517458,106.9068371,2176000.0
PONDOK RANGGON,GG BINTANG,-6.3444417,106.9113902,2352000.0
PONDOK RANGGON,GG BUNTU,-6.3513241,106.9066071,2326500.0
PONDOK RANGGON,GG DUREN,-6.3477506,106.9133378,2960500.0
PONDOK RANGGON,GG GOTONG ROYONG,-6.3405232,106.911107,3048500.0
PONDOK RANGGON,GG KEDONDONG,-6.3539921,106.9106388,2176000.0
PONDOK RANGGON,GG KENANGA,-6.3459275,106.9132946,2960500.0
PONDOK RANGGON,GG KENANGA III,-6.3450029,106.9131297,2176000.0
PONDOK RANGGON,GG KUPU KUPU,-6.3499053,106.9054035,3843000.0
PONDOK RANGGON,GG LENGKONG,-6.3515783,106.9048175,2521333.3333333335
PONDOK RANGGON,GG MASJID,-6.3426883,106.9155523,2352000.0
PONDOK RANGGON,GG MINA,-6.3414634,106.9109691,2352000.0
PONDOK RANGGON,GG MUSHOLA,-6.346198,106.9139144,2728333.3333333335
PONDOK RANGGON,GG NASIR,-6.348399,106.9123578,2176000.0
PONDOK RANGGON,GG NILAN,-6.3431169,106.9158782,2094500.0
PONDOK RANGGON,GG OYOT SAER,-6.3430296,106.9168046,2176000.0
PONDOK RANGGON,GG PALEM PUTRI,-6.3479299,106.9162121,2176000.0
PONDOK RANGGON,GG PONDOK RANGGON,-6.3506203,106.912109,2176000.0
PONDOK RANGGON,GG RUKUN,-6.3588067,106.9085276,2352000.0
PONDOK RANGGON,GG SALAMUN,-6.3481232,106.907096,2508000.0
PONDOK RANGGON,GG SAMIR,-6.3413376,106.9119898,2352000.0
PONDOK RANGGON,GG SASA,-6.3523448,106.910629,3745000.0
PONDOK RANGGON,GG SEHAT,-6.3446903,106.9101676,2352000.0
PONDOK RANGGON,GG SERUT,-6.3524109,106.9131437,2176000.0
PONDOK RANGGON,GG SUBUR,-6.3527852,106.9101343,2264000.0
PONDOK RANGGON,GG SWADAYA,-6.3501411,106.9105379,3745000.0
PONDOK RANGGON,GG SWADAYA II,-6.3491335,106.9124852,2176000.0
PONDOK RANGGON,GG WARGA,-6.3431548,106.9114103,2352000.0
PONDOK RANGGON,GOTONG ROYONG,-6.3405232,106.911107,3048500.0
PONDOK RANGGON,H SAMIN,-6.3454427,106.9157454,2176000.0
PONDOK RANGGON,J PANGKALAN IV,-6.3510276,106.9160021,2176000.0
PONDOK RANGGON,JL AMANAH,-6.3557939,106.9096492,2729600.0
PONDOK RANGGON,JL AMANAH I,-6.3557939,106.9096492,2575666.6666666665
PONDOK RANGGON,JL AMANAH II,-6.356167,106.9106036,2176000.0
PONDOK RANGGON,JL AMANAH III,-6.3554006,106.9102632,2176000.0
PONDOK RANGGON,JL ASRI,-6.3543476,106.902445,2694000.0
PONDOK RANGGON,JL ASRI I,-6.3543476,106.902445,2783000.0
PONDOK RANGGON,JL ASRI II,-6.3545272,106.9038054,2694000.0
PONDOK RANGGON,JL ASRI III,-6.3540944,106.9046934,2694000.0
PONDOK RANGGON,JL ASRI PONDOK RANGGON,-6.3543476,106.902445,2013000.0
PONDOK RANGGON,JL BAMBU KUNING,-6.3517458,106.9068371,2332916.6666666665
PONDOK RANGGON,JL BAMBU KUNING II,-6.3517458,106.9068371,2499800.0
PONDOK RANGGON,JL BERINGIN,-6.3477846,106.915437,2489800.0
PONDOK RANGGON,JL BERINGIN 1,-6.3482373,106.9161356,2176000.0
PONDOK RANGGON,JL BERINGIN PONDOK RANGGON,-6.3477846,106.915437,2176000.0
PONDOK RANGGON,JL BINTANG,-6.3444417,106.9113902,2264000.0
PONDOK RANGGON,JL BUNUT,-6.354191,106.9131792,2762500.0
PONDOK RANGGON,JL CILANGKAP,-6.3469542,106.905667,2264000.0
PONDOK RANGGON,JL CILANGKAP BARU,-6.3469542,106.905667,3211500.0
PONDOK RANGGON,JL CIPAYUNG,-6.35670775,106.90568702559094,2176000.0
PONDOK RANGGON,JL DAMAI,-6.3416126,106.9096065,3097500.0
PONDOK RANGGON,JL DAYUT,-6.3413324,106.9152481,2352000.0
PONDOK RANGGON,JL GANCENG,-6.3461118,106.9149595,2135250.0
PONDOK RANGGON,JL GOTONG ROYONG,-6.3405232,106.911107,2612250.0
PONDOK RANGGON,JL JAMBORE,-6.3611862,106.9075943,2508000.0
PONDOK RANGGON,JL JAMBU,-6.3529235,106.9125777,3745000.0
PONDOK RANGGON,JL JEON,-6.3423785,106.9156314,2176000.0
PONDOK RANGGON,JL JINAN,-6.3423423,106.9114026,2352000.0
PONDOK RANGGON,JL KARET,-6.3434364,106.9153181,2176000.0
PONDOK RANGGON,JL KARET PONDOK RANGGON,-6.3434364,106.9153181,2176000.0
PONDOK RANGGON,JL KARYA UTAMA,-6.3586969,106.910084,2352000.0
PONDOK RANGGON,JL KEDONDONG,-6.3539921,106.9106388,2234666.6666666665
PONDOK RANGGON,JL KENANGA,-6.3459275,106.9132946,2439666.6666666665
PONDOK RANGGON,JL KENANGA I,-6.3454414,106.9126562,2176000.0
PONDOK RANGGON,JL KENANGA III,-6.3450029,106.9131297,2176000.0
PONDOK RANGGON,JL KENANGA IV,-6.344396,106.9136585,2176000.0
PONDOK RANGGON,JL KIMAY,-6.3425077,106.9108544,2352000.0
PONDOK RANGGON,JL KOI,-6.3524796,106.9022244,2013000.0
PONDOK RANGGON,JL KRAMAT GANCENG,-6.3461118,106.9149595,2637129.0322580645
PONDOK RANGGON,JL KUPU - KUPU,-6.3499053,106.9054035,2508000.0
PONDOK RANGGON,JL KUPU KUPU,-6.3499053,106.9054035,2546800.0
PONDOK RANGGON,JL KUPU-KUPU,-6.3499053,106.9054035,2368000.0
PONDOK RANGGON,JL LAPANGAN,-6.3563789,106.911871,3280666.6666666665
PONDOK RANGGON,JL LAPANGAN BOLA,-6.3563789,106.911871,3048500.0
PONDOK RANGGON,JL LENGKONG,-6.3515783,106.9048175,2851750.0
PONDOK RANGGON,JL MAIKAN I PONDOK RANGGON,-6.3422643,106.9157515,2176000.0
PONDOK RANGGON,JL MAKMUR,-6.3461691,106.9103502,2816333.3333333335
PONDOK RANGGON,JL MAKMUR I,-6.3466543,106.9107291,2352000.0
PONDOK RANGGON,JL MASJID,-6.3426883,106.9155523,2430000.0
PONDOK RANGGON,JL MAWAR,-6.3646648,106.8992254,2901000.0
PONDOK RANGGON,JL MUSHOLA,-6.346198,106.9139144,2402000.0
PONDOK RANGGON,JL MUSHOLLA,-6.349598,106.9086798,2176000.0
PONDOK RANGGON,JL MUSOLLAH NURUL IMAN,-6.3407548,106.9165599,2176000.0
PONDOK RANGGON,JL NASIR,-6.348399,106.9123578,2176000.0
PONDOK RANGGON,JL NIRAN,-6.3536215,106.9094168,2176000.0
PONDOK RANGGON,JL OYOT GANCENG,-6.3445848,106.9154621,2176000.0
PONDOK RANGGON,JL OYOT SAER,-6.3430296,106.9168046,2176000.0
PONDOK RANGGON,JL OYOT SAER I,-6.3434558,106.9174751,2176000.0
PONDOK RANGGON,JL PALEM,-6.3532214,106.9062608,2176000.0
PONDOK RANGGON,JL PALEM HIJAU,-6.3475187,106.915887,2176000.0
PONDOK RANGGON,JL PALEM MERAH,-6.3475286,106.9164603,2176000.0
PONDOK RANGGON,JL PALEM PUTRI,-6.3479299,106.9162121,2176000.0
PONDOK RANGGON,JL PANGKALAN,-6.3509369,106.914843,2215111.111111111
PONDOK RANGGON,JL PANGKALAN III,-6.3497985,106.9158018,2176000.0
PONDOK RANGGON,JL PANGKALAN IV,-6.3510276,106.9160021,2176000.0
PONDOK RANGGON,JL PANGKALAN PONDOK RANGGON,-6.3509369,106.914843,2176000.0
PONDOK RANGGON,JL PANGKALAN VIII,-6.3521388,106.915464,2176000.0
PONDOK RANGGON,JL PERTAMINA,-6.3527852,106.9101343,2246400.0
PONDOK RANGGON,JL PETERNAKAN,-6.3575053,106.9076013,2694000.0
PONDOK RANGGON,JL PETERNAKAN I,-6.3567757,106.9070521,3375000.0
PONDOK RANGGON,JL PETERNAKAN II,-6.3575053,106.9076013,3375000.0
PONDOK RANGGON,JL PETERNAKAN III,-6.358207,106.9088746,2694000.0
PONDOK RANGGON,JL PETERNAKAN IV,-6.3578974,106.9070598,3375000.0
PONDOK RANGGON,JL PONDOK RANGGON,-6.3506203,106.912109,2675056.603773585
PONDOK RANGGON,JL PONDOK RANGGON CIPAYUNG,-6.3506203,106.912109,2176000.0
PONDOK RANGGON,JL RAYA CILANGKAP,-6.3417019,106.9055665,3009500.0
PONDOK RANGGON,JL RAYA PONDOK RANGGON,-6.3575053,106.9076013,2775781.25
PONDOK RANGGON,JL REMAJA,-6.3443981,106.9146098,2148833.3333333335
PONDOK RANGGON,JL RUKUN,-6.3588067,106.9085276,2352000.0
PONDOK RANGGON,JL SALAMUN,-6.3481232,106.907096,2565125.0
PONDOK RANGGON,JL SALAMUN I,-6.3497751,106.9083395,2352000.0
PONDOK RANGGON,JL SALAMUN II,-6.3488209,106.9094657,2352000.0
PONDOK RANGGON,JL SAMPOT,-6.3517517,106.9038331,3843000.0
PONDOK RANGGON,JL SAMUN,-6.3456073,106.9116343,2352000.0
PONDOK RANGGON,JL SAPI PERAH,-6.3567748,106.9080596,3034500.0
PONDOK RANGGON,JL SASA,-6.3523448,106.910629,2699000.0
PONDOK RANGGON,JL SDN 01,-6.3452003,106.9142176,2482583.3333333335
PONDOK RANGGON,JL SDN 01 PONDOK RANGGON,-6.3452003,106.9142176,2568250.0
PONDOK RANGGON,JL SDN PONDOK RANGGON,-6.3452003,106.9142176,2176000.0
PONDOK RANGGON,JL SDN PONDOK RANGGON 01,-6.3452003,106.9142176,2176000.0
PONDOK RANGGON,JL SEHAT,-6.3446903,106.9101676,2352000.0
PONDOK RANGGON,JL SERUT,-6.3524109,106.9131437,2514769.230769231
PONDOK RANGGON,JL SERUT PONDOK RANGGON,-6.3524109,106.9131437,2264000.0
PONDOK RANGGON,JL SMP 136,-6.3411228,106.9103978,2352000.0
PONDOK RANGGON,JL SMP 196,-6.3411228,106.9103978,2595400.0
PONDOK RANGGON,JL SMP 196 PONDOK RANGGON,-6.3411228,106.9103978,2352000.0
PONDOK RANGGON,JL SUBUR,-6.3527852,106.9101343,2438125.0
PONDOK RANGGON,JL SUBUR PERTAMINA,-6.3527852,106.9101343,2293333.3333333335
PONDOK RANGGON,JL SUKUN,-6.3515313,106.9127011,2525000.0
PONDOK RANGGON,JL SWADAYA,-6.3501411,106.9105379,2405937.5
PONDOK RANGGON,JL SWADAYA I,-6.3479265,106.911985,2438125.0
PONDOK RANGGON,JL SWADAYA II,-6.3491335,106.9124852,2664300.0
PONDOK RANGGON,JL SWADAYA III,-6.3509533,106.9083596,2595642.8571428573
PONDOK RANGGON,JL SWADAYA IV,-6.3501411,106.9105379,2728333.3333333335
PONDOK RANGGON,JL SWADAYA IV PONDOK RANGGON,-6.3501411,106.9105379,2176000.0
PONDOK RANGGON,JL TOL JAGORAWI,-6.3747694,106.8963745,2013000.0
PONDOK RANGGON,JL TPU,-6.3591693,106.9090969,2859944.4444444445
PONDOK RANGGON,JL TPU PONDOK RANGGON,-6.3591693,106.9090969,3100833.3333333335
PONDOK RANGGON,JL WARGA,-6.3431548,106.9114103,2634250.0
PONDOK RANGGON,JL WARGA PONDOK RANGGON,-6.3431548,106.9114103,2176000.0
PONDOK RANGGON,JL. BERINGIN,-6.3477846,106.915437,2176000.0
PONDOK RANGGON,JL. GOTONG ROYONG,-6.3405232,106.911107,2352000.0
PONDOK RANGGON,JL. KIMAY,-6.3425077,106.9108544,2352000.0
PONDOK RANGGON,JL. KUPU-KUPU,-6.3499053,106.9054035,3375000.0
PONDOK RANGGON,JL. MASJID,-6.3426883,106.9155523,2352000.0
PONDOK RANGGON,JL. PANGKALAN,-6.3509369,106.914843,2176000.0
PONDOK RANGGON,JL. PONDOK RANGGON,-6.3506203,106.912109,2726000.0
PONDOK RANGGON,JL. RAYA PONDOK RANGGON,-6.3575053,106.9076013,3745000.0
PONDOK RANGGON,JL. SDN 01 PONDOK RANGGON,-6.3452003,106.9142176,2176000.0
PONDOK RANGGON,JL. SERUT,-6.3524109,106.9131437,2176000.0
PONDOK RANGGON,JL. SUBUR,-6.3527852,106.9101343,2352000.0
PONDOK RANGGON,JL. SUKUN,-6.3515313,106.9127011,2176000.0
PONDOK RANGGON,JL. SWADAYA I,-6.3479265,106.911985,2176000.0
PONDOK RANGGON,JL. SWADAYA II,-6.3491335,106.9124852,2176000.0
PONDOK RANGGON,JL. WARGA,-6.3431548,106.9114103,2352000.0
PONDOK RANGGON,JL.ASRI II,-6.3545272,106.9038054,2013000.0
PONDOK RANGGON,JL.ASRI III PONDOK RANGGON,-6.3540944,106.9046934,2013000.0
PONDOK RANGGON,JL.BERINGIN,-6.3477846,106.915437,2176000.0
PONDOK RANGGON,JL.GOTONG ROYONG,-6.3405232,106.911107,2264000.0
PONDOK RANGGON,JL.KUPU KUPU,-6.3499053,106.9054035,2352000.0
PONDOK RANGGON,JL.KUPU-KUPU,-6.3499053,106.9054035,2352000.0
PONDOK RANGGON,JL.MAKMUR,-6.3461691,106.9103502,2352000.0
PONDOK RANGGON,JL.PANGKALAN,-6.3509369,106.914843,2176000.0
PONDOK RANGGON,JL.PANGKALAN VIII,-6.3521388,106.915464,2352000.0
PONDOK RANGGON,JL.RAYA PONDOK RANGGON,-6.3575053,106.9076013,2879000.0
PONDOK RANGGON,JL.SALAMUN,-6.3481232,106.907096,2508000.0
PONDOK RANGGON,JL.SERUT,-6.3524109,106.9131437,2352000.0
PONDOK RANGGON,JL.SMP 196,-6.3411228,106.9103978,2176000.0
PONDOK RANGGON,JL.SWADAYA III,-6.3509533,106.9083596,3745000.0
PONDOK RANGGON,JL.WARGA,-6.3431548,106.9114103,2352000.0
PONDOK RANGGON,KENANGA,-6.3459275,106.9132946,2176000.0
PONDOK RANGGON,KP PONDOK RANGGON,-6.3506203,106.912109,2094500.0
PONDOK RANGGON,KRAMAT GANCENG,-6.3461118,106.9149595,2176000.0
PONDOK RANGGON,KUPU KUPU,-6.3499053,106.9054035,2176000.0
PONDOK RANGGON,LENGKONG,-6.3515783,106.9048175,2521333.3333333335
PONDOK RANGGON,MASJID NURUL FALAH,-6.3462691499999995,106.90889720724167,2508000.0
PONDOK RANGGON,MAWAR,-6.3646648,106.8992254,3097500.0
PONDOK RANGGON,MUSHOLA,-6.346198,106.9139144,2013000.0
PONDOK RANGGON,PALEM MERAH,-6.3475286,106.9164603,2176000.0
PONDOK RANGGON,PANGKALAN,-6.3509369,106.914843,2176000.0
PONDOK RANGGON,PANGKALAN V,-6.3505183,106.9157059,2176000.0
PONDOK RANGGON,PONDOK RANGGON,-6.353425550000001,106.90747419804707,2551785.714285714
PONDOK RANGGON,PONDOK RANGGON NO. 61,-6.3506203,106.912109,2352000.0
PONDOK RANGGON,PONDOK RANGGON NO.11,-6.3506203,106.912109,2352000.0
PONDOK RANGGON,SAMPOT,-6.3517517,106.9038331,3843000.0
PONDOK RANGGON,SD LAMA,-6.3422267,106.9166873,2094500.0
PONDOK RANGGON,SDN 01,-6.3452003,106.9142176,2352000.0
PONDOK RANGGON,SDN 01 PONDOK RANGGON,-6.3452003,106.9142176,2176000.0
PONDOK RANGGON,SWADAYA 3,-6.3501411,106.9105379,2264000.0
PONDOK RANGGON,SWADAYA II,-6.3491335,106.9124852,2176000.0
PONDOK RANGGON,SWADAYA IV,-6.3501411,106.9105379,3745000.0
PONDOK RANGGON,TPU PONDOK RANGGON,-6.3629341,106.909834,3375000.0
PONDOK RANGGON,WARGA,-6.3431548,106.9114103,2352000.0
PULAU HARAPAN,JL PULAU HARAPAN,-5.6521101,106.5766941,614000.0
PULAU HARAPAN,PULAU HARAPAN,-5.6524608,106.5777016292717,614000.0
PULAU KELAPA,PULAU KELAPA,-5.64937525,106.56792718630099,575500.0
PULAU PANGGANG,JL IKAN BETOK PUTIH,-5.7487869,106.6128479,802000.0
PULAU PANGGANG,JL IKAN BETOK SUSU,-5.748076,106.6128057,802000.0
PULAU PANGGANG,JL IKAN PLAKTOR,-5.7452746,106.6134758,802000.0
PULAU PANGGANG,JL IKAN SINGA LAUT,-5.7459745,106.613911,802000.0
PULAU PANGGANG,PULAU PANGGANG,-5.7350152,106.60103055813252,614000.0
PULAU PANGGANG,PULAU PRAMUKA,-5.7447769,106.6138105,802000.0
PULAU PARI,GG CENDRO,-5.9305722,106.5872882,614000.0
PULAU PARI,GG KRAPU,-5.9309219,106.5874258,614000.0
PULAU PARI,JL CEMARA,-5.9297006,106.5869875,614000.0
PULAU PARI,JL MELATI,-5.9292506,106.5854408,614000.0
PULAU PARI,JL PANTAI UTARA,3.6052961,98.953669,614000.0
PULAU PARI,JL PULAU BURUNG,-5.8647683,106.5984754294251,2352000.0
PULAU PARI,JL PULAU KONGSI,-5.8566183,106.60059799171214,394000.0
PULAU PARI,JL PULAU KUDUS LEMPENG,-5.8528326,106.62181469218666,2352000.0
PULAU PARI,JL PULAU LANCANG KECIL,-5.9365039,106.59456519729584,2352000.0
PULAU PARI,JL PULAU PARI,-5.8623437,106.58289946136537,702000.0
