kota,kecamatan,kelurahan,nama_jalan,latitude,longitude
JAKARTA TIMUR,MAKASAR,KEBON PALA,JL KOMODOR HALIM,-6.2665697,106.881666
JAKARTA TIMUR,MAKASAR,KEBON PALA,JL POS,-6.2592413,106.8771443
JAKARTA TIMUR,MAKASAR,KEBON PALA,JL. CAKRAWALA,-6.2624576,106.8817153
JAKARTA TIMUR,MAKASAR,KEBON PALA,KEBON PALA,-6.2630123,106.88103125
JAKARTA TIMUR,MAKASAR,KEBON PALA,GG KENANGA,-6.2648997,106.8804837
JAKARTA TIMUR,MAKASAR,KEBON PALA,GG TONGOLO,-6.2664991,106.8822842
JAKARTA TIMUR,MAKASAR,KEBON PALA,HALIM PERDANA KUSUMA,-6.26408115,106.88395367928084
JAKARTA TIMUR,MAKASAR,KEBON PALA,JL KOMODOR,-6.2657851,106.8787273
JAKARTA TIMUR,MAKASAR,KEBON PALA,JL RADAR,-6.26611,106.8825388
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,GG RABAN,-6.2694965,106.8780094
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL HALIM GOLF,-6.2690549,106.8965174
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL HALIM PERDANAKUSUMA,-6.2627192,106.8875193
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KAMPUNG BARU,-6.2690491,106.8779426
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KAMPUNG BARU I,-6.2690491,106.8779426
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL MARGO MULYO,-6.2664538,106.8787186
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SETAPAK,-6.2704326,106.8783717
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SQUADRON,-6.2706725,106.8777274
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SQUADRON HALIM,-6.2706725,106.8777274
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,KAMPUNG BARU I,-6.2690491,106.8779426
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,GG NANGKA,-6.2667651,106.8811677
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ASRI,-6.2659882,106.8798195
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ASRI 22,-6.2659882,106.8798195
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL HALIM PERDANA KUSUMA,-6.264111,106.8842417
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ILYUSIN,-6.2774742,106.889201
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KEBON PALA,-6.2665697,106.881666
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KOMODOR HALIM,-6.2665697,106.881666
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL NANGKA,-6.2667651,106.8811677
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL. ASRI,-6.2659882,106.8798195
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL.ASRI,-6.2659882,106.8798195
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,GG KELAPA,-6.2674514,106.8816368
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,GG MAWAR,-6.2675947,106.8824704
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ASRI KEBON PALA,-6.2655688,106.8796696
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KOMODOR,-6.2665697,106.881666
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL MAWAR,-6.2675947,106.8824704
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,KP BARU,-6.2545161,106.8904916
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ARIMBI,-6.2890733,106.8943573
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL DURPADI,-6.2891131,106.8938987
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL PERMADI,-6.2892757,106.8924845
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SADEWO,-6.2887306,106.8933543
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SEMBODRO,-6.28856,106.8947849
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SETIAKI,-6.2883129,106.8919074
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL UDOWO,-6.2889904,106.8907808
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL WERKUDORO,-6.2886086,106.8943065
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL WISANGGENI,-6.2889105,106.895755
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ABIMANYU,-6.2853749,106.8996638
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL GATOTKACA,-6.2843595,106.899266
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL IRAWAN,-6.2848478,106.8995203
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL JEMBOWATI,-6.28709,106.8982872
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL LARASATI,-6.286716,106.8985539
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ONTOREJO,-6.2847827,106.8996173
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL PONCOWOLO,-6.2860313,106.8984542
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SETIOBOMO,-6.2872065,106.8976728
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SITI SUNDARI,-6.2841368,106.8997876
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL UTARI,-6.2840573,106.9002694
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL BANOWATI,-6.2831695,106.902015
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ERAWATI,-6.2841705,106.9035436
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL JOYOJOTRO,-6.2847041,106.9029842
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KOKROSONO,-6.2829271,106.9043045
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL NOROSOMO,-6.2846774,106.9036601
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL PRAGOTO,-6.2846864,106.9035995
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ASWOTOMO,-6.2825792,106.9037219
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL BASUDEWO,-6.2802072,106.9028671
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KARTOMARMO,-6.2826366,106.9031435
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KUMBOKARNO,-6.2796578,106.9039799
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL RESIBISMO,-6.2801651,106.9032579
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL WIBISONO,-6.2812386,106.9037806
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ANTONOV,-6.2771099,106.8877468
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL HERCULES,-6.2803918,106.8900055
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL AVIA,-6.2749211,106.8882406
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL BOMBER,-6.2744273,106.8893705
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL DAKOTA,-6.2740475,106.8885215
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL MUSTANG,-6.2747446,106.8908756
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ANGKASA,-6.262109,106.88666
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ANGKASA III,-6.2631543,106.8857851
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL MARS,-6.2621147,106.8839221
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL PELANGI,-6.2581936,106.8840508
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL BAYU,-6.2607848,106.8827296
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL GEMINI,-6.2618249,106.883516
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL HALILINTAR,-6.2614639,106.8829782
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL BRANJANGAN,-6.2547745,106.8836444
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL CENDRAWASIH,-6.2557011,106.886964
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL CENDRAWASIH V,-6.2558732,106.8856574
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL CENDRAWASIH VI,-6.2555325,106.885282
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL CENDRAWASIH VII,-6.2551465,106.8848716
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL CENDRAWASIH VIII,-6.254043,106.8851546
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ELANG,-6.2553555,106.8865895
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL MANUHUA RAYA,-6.2518695,106.8861607
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL RAYA MANUHUA,-6.2518695,106.8861607
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL BRANJANGAN II,-6.2551548,106.8878472
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL BRANJANGAN IV,-6.2548004,106.8881501
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL CENDRAWASIH BARU,-6.2564715,106.8877986
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL CENDRAWASIH I,-6.2568477,106.8882107
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL CENDRAWASIH II,-6.2568354,106.8867143
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL CENDRAWASIH III,-6.2557011,106.886964
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL CENDRAWASIH IV,-6.2553555,106.8865895
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL RAYA CENDRAWASIH,-6.2561186,106.8859228
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL TRIKORA,-6.2547745,106.8836444
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL JATAYU,-6.2600103,106.8878128
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL RAJAWALI,-6.2546736,106.8911195
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL RAYA RAJAWALI,-6.2623077,106.8875073
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL LUMBANTA,-6.2436198,106.8845736
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL MADRAWI,-6.2443548,106.8817638
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL MALIKI,-6.244624,106.883291
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL NGARBINGAN,-6.2450393,106.8833438
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL NGATIMUN,-6.241572,106.8829333
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL WANGKO,-6.245604,106.8824268
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ANGKOW,-6.2423004,106.88302
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL BUGEL,-6.2433338,106.8831519
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KHUSAERI,-6.2441744,106.8832402
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL MOKOSULI,-6.2418483,106.8829611
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SUHADI,-6.2427725,106.88349
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL TUYU,-6.2437594,106.8831945
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL MAHKULAU,-6.2424215,106.8797604
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL MARASING,-6.2465509,106.8809639
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL GINTORO,-6.2426491,106.8849221
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL MIYUS,-6.2420242,106.8866345
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SUYANI,-6.2433478,106.8862453
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL ANTASARI,-6.2478692,106.8907602
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL BANGKIT,-6.2456315,106.8915025
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KANGGURU I,-6.2465386,106.8930597
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KANGGURU II,-6.2464426,106.8933972
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KOLADA,-6.2481981,106.8931172
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KOLAGA,-6.2456315,106.8915025
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL KOLATU,-6.2479475,106.8921551
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL MANDALA,-6.2465031,106.8903859
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL RADAR,-6.2601435,106.9054426
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL RADIUS,-6.2448123,106.8921765
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SAMBU,-6.2467681,106.8911678
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL TUMPAS,-6.2472622,106.8913008
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL PONTIAN,-6.2495014,106.8926187
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SIAGA,-6.2501209,106.8927897
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SIAGA II,-6.2507959,106.8929625
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SIAGA III,-6.2516696,106.8933291
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL SIAGA IV,-6.2525994,106.8934648
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL STRALAGA,-6.2468799,106.8918533
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL STRAUDGA,-6.2467549,106.8922874
JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMA,JL RAJAWALI BARU,-6.2545161,106.8904916
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,GG BAKTI,-6.2527036,106.9093302
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL CIPINANG MELAYU,-6.2352291,106.8775964
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL MASJID,-6.2408469,106.8836132
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL MASJID SABILILLAH,-6.2408469,106.8836132
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PEMBANGUNAN,-6.2415171,106.8822934
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL SWADAYA,-6.2410243,106.8831301
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL SWADAYA IV,-6.2411201,106.8827158
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,GG REMAJA,-6.2408088,106.8840743
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,H SULAIMAN,-6.2411556,106.8890005
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL INSPEKSI TARUM BARAT,-6.2461846,106.9040775
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL TARUM BARAT,-6.2484813,106.912235
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL CIPINANG MUARA,-6.2460741,106.9051965
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL INSPEKSI KALIMALANG,-6.2447763,106.9017488
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL RT/RW,-6.2423899,106.8940326704216
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL SULAIMAN,-6.2411556,106.8890005
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL. SULAIMAN,-6.2411556,106.8890005
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,GG III,-6.2504407,106.9187294
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL NURUL IMAN,-6.242555,106.8960956
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PANGERAN,-6.243486,106.8964312
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PANGERAN I,-6.2429199,106.8966112
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PANGERAN II,-6.243486,106.8964312
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PANGKALAN JATI,-6.2553736,106.9078886
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PANGKALAN JATI II,-6.2489153,106.9061398
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,GG HARAPAN III,-6.2470715,106.9018318
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,INSPEKSI TARUM BARAT,-6.2398092,106.890833
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL BUDI HARAPAN,-6.2468222,106.9021942
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN,-6.2471041,106.900664
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN II,-6.2464367,106.9008652
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN III,-6.2470715,106.9018318
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN INDAH III,-6.249762,106.9019758
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN INDAH IV,-6.2493339,106.9030049
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN INDAH VI,-6.2496742,106.9026245
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN INDAH VII,-6.2502645,106.9019588
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN IV,-6.2476121,106.9026469
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN V,-6.2478353,106.9017416
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN VI,-6.2482147,106.9018013
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN VII,-6.2490332,106.9019233
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL JAGUR,-6.2461413,106.8999908
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL JAGUR I,-6.2461413,106.8999908
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL JAGUR IV,-6.2457644,106.9009631
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PANGKALAN JATI IV,-6.250922,106.9078745
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,GG AMAL,-6.2468216,106.9034284
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,GG BUNTU,-6.2544987,106.913994
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL BUDI,-6.2536565,106.9110113
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL BUDI IV,-6.2479594,106.9034673
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL DAMAI,-6.2457838,106.9023101
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN INDAH,-6.2505285,106.9025254
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL INSPEKSI TARUM,-6.2461846,106.9040775
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL KESENIAN,-6.246237,106.9028896
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL KI AGENG PEMANAHAN,-6.2468495,106.9030432
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PANGKALAN JATI I,-6.2515995,106.9056396
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL INFANTRI,-6.2489647,106.9155403
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PANGKALAN JATI.,-6.2553736,106.9078886
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL RAYA KALIMALANG,-6.2447763,106.9017488
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL SEULAWAH RAYA,-6.2487462,106.9118062
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,GG I,-6.248536,106.9200277
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL EKA PAKSI,-6.2486133,106.9172736
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL KARTIKA EKA PAKSI,-6.2486133,106.9172736
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL MANUNGGAL,-6.2504407,106.9187294
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL MANUNGGAL I,-6.248536,106.9200277
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL MANUNGGAL II,-6.2496693,106.9186652
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL MANUNGGAL III,-6.2504407,106.9187294
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL MANUNGGAL PRATAMA,-6.2483202,106.9184816
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL MANUNGGAL RAYA,-6.2522357,106.9171157
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL MANUNGGAL RAYA I,-6.252813,106.9180746
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL RAYA MANUNGGAL,-6.2522357,106.9171157
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL.MANUNGGAL,-6.2504407,106.9187294
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,KP CURUG,-6.2562198,106.9167063
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL CURUG,-6.2562198,106.9167063
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL ELANG MALINDO X,-6.2549043,106.9166131
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN INDAH XVIII,-6.2515565,106.9043411
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL ELANG MALINDO,-6.2553243,106.9161558
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL ELANG MALINDO XI,-6.2555622,106.9123431
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL ELANG THAINESIA,-6.2544191,106.9157857
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL ELANG THAINESIA III,-6.2542841,106.9149958
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PERHUBUNGAN,-6.252033,106.9142451
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PERHUBUNGAN I,-6.2531593,106.9166111
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PERHUBUNGAN II,-6.2535405,106.9165749
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PERHUBUNGAN III,-6.2531859,106.9158624
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PERHUBUNGAN IV,-6.2531286,106.9154906
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL RAYA PERHUBUNGAN,-6.2531352,106.9162835
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL.MANUNGGAL RAYA,-6.2522357,106.9171157
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL.MANUNGGAL RAYA I,-6.252813,106.9180746
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL ANGKUTAN,-6.251394,106.9144527
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL INTENDANS,-6.2506389,106.9152933
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL KEROHANIAN,-6.2519988,106.916581
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL KESEHATAN,-6.2523583,106.9142596
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL KOWAD,-6.253052,106.9138996
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL MORTIR,-6.2518915,106.9142038
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PERALATAN,-6.2509812,106.9155069
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL POMAD,-6.251666,106.9152693
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL TOPOGRAFI,-6.2527009,106.9142621
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL ZENI,-6.2502755,106.9156035
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL ARTILERI,-6.2497914,106.9165898
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL KAVALERI,-6.2493746,106.9163786
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL SEULAWAH,-6.2487462,106.9118062
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL WIRADARMA,-6.2488513,106.9118035
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL RAYA SEULAWAH,-6.2487462,106.9118062
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL WARINGIN PERMAI,-6.2534086,106.9121747
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,GG IV,-6.2476121,106.9026469
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL HARAPAN INDAH XX,-6.2517818,106.9036404
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PANGKALAN JATI III,-6.2500018,106.9063292
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,GG II,-6.2496693,106.9186652
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL PANGKALAN JATI V,-6.2533191,106.905882
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL WARU,-6.2519523,106.9064648
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL. PANGKALAN JATI I,-6.2515995,106.9056396
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL. PANGKALAN JATI III,-6.2500018,106.9063292
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL.PANGKALAN JATI,-6.2553736,106.9078886
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL.PANGKALAN JATI III,-6.2500018,106.9063292
JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,JL.PANGKALAN JATI V,-6.2533191,106.905882
